Expéditeur,Notes,References,Noms cités,Sujet,Titre,Date,Provenance,Destination,Destinataire,Year
Angeli Stefano (degli),"Incipit: ""Ho recevuto quella di Vostra Signoria Molto Illustrissima assai tardi, per ritrovarmi in Venetia...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 76, c. 138r<br/>
</td>","Rinaldini, Carlo, 1615-1698,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Angeli Stefano (degli) a Viviani Vincenzo,22/04/1677,Venezia,Firenze,Viviani Vincenzo,1677
Tozzi Luca,"Incipit: ""Ricevo oggi a punto dal Padre Tiberio Augustini il suo pregiatissimo Diporto...""AutografoIndirizzo a c. 140v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 77, c. 139r-140v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Monforte, Antonio, 1644-1717,(citato.)Magliabechi, Antonio, 1633-1714,(citato.)Agostini, Tiberio, sec. XVII,(citato.)",Notizie di libri,Tozzi Luca a Viviani Vincenzo,26/04/1677,Napoli,Firenze,Viviani Vincenzo,1677
Monforte Antonio (de),"Incipit: ""Dal Padre Tiberio d' Agostini ho ricevuto il pretiosissimo libro...""AutografoIndirizzo a c. 142v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 78, c. 141r-142v<br/>
</td>","Magliabechi, Antonio, 1633-1714,(citato.)Agostini, Tiberio, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Monforte Antonio (de) a Viviani Vincenzo,4/05/1677,Napoli,Firenze,Viviani Vincenzo,1677
Vandini Paolo,"Incipit: ""Mercordì li 12 del presente mese arrivai per grazia di Dio a Cantiano sano e salvo...""Indirizzo a c. 144v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 79, c. 143r-144v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Micalori, Giovanni Battista, sec. XVII,(citato.)Viviani, Francesco, sec. XVII,(citato.)Noferi, Cosimo, ca. 1625-1663,(citato.)Pappus Alexandrinus, sec. III-IV,(citato.)Eutocius Ascalonius, n. ca. 480,(citato.)Commandino, Federico, 1509-1575,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)",Notizie di libri,Vandini Paolo a Viviani Vincenzo,21/05/1677,Cantiano,Firenze,Viviani Vincenzo,1677
Monforte Antonio (de),"Incipit: ""Invio a Vostra Signoria Molto Illustrissima qui accluso, come mi comanda, il foglio delle mie soluzioni...""AutografoIndirizzo a c. 145v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 80, c. 145r-v<br/>
</td>","Diophantus Alexandrinus, sec. III,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Matematica,Monforte Antonio (de) a Viviani Vincenzo,25/05/1677,Napoli,Firenze,Viviani Vincenzo,1677
Cicinelli Andrea,"Incipit: ""O ricevuto il libro di Vostra Signoria Illustrissima concernente la risolutione de problemi...""AutografoIndirizzo a c. 147v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 81, c. 146r-147v<br/>
</td>","Monforte, Antonio, 1644-1717,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Cicinelli Andrea a Viviani Vincenzo,12/06/1677,Giuliano,Firenze,Viviani Vincenzo,1677
Monforte Antonio (de),"Incipit: ""Non potea con più gentile o più nobile maniera sciogliere Vostra Signoria Illustrissima i problemi del incognito geometra...""AutografoIndirizzo a c. 149v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 82, c. 148r-149v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Sadler, Cristoforo, sec. XVII,(citato.)Euclides, sec. III a.C.,(citato.)Schooten, Frans van, 1615-1660,(citato.)Hudde, Johannes, 1628-1704,(citato.)Diophantus Alexandrinus, sec. III,(citato.)",Notizie di libri,Monforte Antonio (de) a Viviani Vincenzo,22/06/1677,Napoli,Firenze,Viviani Vincenzo,1677
Pagnossin Matteo,"Incipit: ""Non so se nel copiar l'opera del Compasso Gallileo habbi errato non havendo havuto le cose necessarie...""AutografoIndirizzo a c. 151v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 83, c. 150r-151v<br/>
</td>","Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Strumenti,Pagnossin Matteo a Viviani Vincenzo,29/07/1677,Unidentified,Firenze,Viviani Vincenzo,1677
Campani Matteo,"Incipit: ""La somma benignità di Vostra Signoria Eccellentissima mi fa ardito a darle il fastidio dell'acclusa mia operetta...""AutografoIndirizzo a c.153v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 84, c. 152r-153v<br/>
</td>","Vitelli, Clemente, sec. XVII-XVIII,(citato.)Redi, Francesco, 1626-1698,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Campani Matteo a Viviani Vincenzo,31/07/1677,Roma,Firenze,Viviani Vincenzo,1677
Marchetti Alessandro,"Incipit: ""Ricevo insieme con l'umanissima sua il nobile, e da me altamente pregiato dono del suo diporto Geometrico...""AutografoA c. 155v nota di mano non identificata, ma probabilmente di Jacopo Charlier (cfr. in Gal. 256, cc. 165r-166v)
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 85, c. 154r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Marchetti Alessandro a Viviani Vincenzo,5/08/1677,Unidentified,Firenze,Viviani Vincenzo,1677
Rinaldi Rinaldo,"Incipit: ""Confuso dall'eccesso della gentilezza di Vostra Signoria Molt' Illustrissima in havermi gratiato della sue nobilissime opere...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 87, c. 156r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Pagnossin, Matteo, sec. XVII,(citato.)Galilei, Galileo, 1564-1642,(citato.)Aproino, Paolo, 1586-1638,(citato.)",Notizie di libri,Rinaldi Rinaldo a Viviani Vincenzo,6/08/1677,Treviso,Firenze,Viviani Vincenzo,1677
Cassini Giovanni Domenico,"Incipit: ""Non essendomi permesso da diverse mie occupazioni di risponder per hora a tutti i capi della ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 88, c. 157r-158v; 160r-163r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Astronomia,Cassini Giovanni Domenico a Viviani Vincenzo,6/08/1677,Parigi,Firenze,Viviani Vincenzo,1677
Gondi Carlo Antonio,"Incipit: ""Havendo ricevuto il favore della di lei carta de 9 luglio...""AutografoLa ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 89, c. 159r<br/>
</td>","Cassini, Giovanni Domenico, 1625-1712,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Gondi Carlo Antonio a Viviani Vincenzo,6/08/1677,Unidentified,Firenze,Viviani Vincenzo,1677
Tozzi Luca,"Incipit: ""Molto tardi l'è gionto il libretto, sarà bensì sempre a tempo ogni volta che da V. S. Ill. ma sarà gradito...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 90, c. 164r<br/>
</td>","Monforte, Antonio, 1644-1717,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Tozzi Luca a Viviani Vincenzo,10/08/1677,Napoli,Firenze,Viviani Vincenzo,1677
Charlier Jacques,"Incipit: ""Mi spiace assai l'aver qui la gratissima di Vostra Signoria, e questo per non poter servirla di quanto desidera...""AutografoIndirizzo a c. 166v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 91, c. 165r-166v<br/>
</td>","Boulliau, Ismael, 1605-1691,(citato.)Thévenot, Melchisédech, 1620-1680,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Charlier Jacques a Viviani Vincenzo,14/08/1677,Reims,Firenze,Viviani Vincenzo,1677
Pagnossin Matteo,"Incipit: ""Sarò compatito dalla sua benignità se tardo corrispondere alle di lei grazie...""AutografoIndirizzo a c. 168v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 92, c. 167r-168v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Becchingher, Mangierico, sec. XVII,(citato.)Sucraan, Matteo, sec. XVII,(citato.)Galilei, Galileo, 1564-1642,(citato.)Rinaldi, Rinaldo, sec. XVII,(citato.)Croda, Sebastiano, sec. XVII,(citato.)",Argomenti privati,Pagnossin Matteo a Viviani Vincenzo,24/09/1677,Treviso,Firenze,Viviani Vincenzo,1677
Vandini Bonifacio,"Incipit: ""Il debito delle obbligazioni per le grazie ricevute da Vostra Signoria Illustrissima mi violenta...""AutografoIndirizzo a c. 170r; a c. 170v 2 disegni geometrici di mano del Viviani
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 93, c. 169r-170v<br/>
</td>","Vandini, Paolo, sec. XVII,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Vandini Bonifacio a Viviani Vincenzo,25/10/1677,Cantiano,Firenze,Viviani Vincenzo,1677
Cassini Giovanni Domenico,"Incipit: ""Il signor Blondel, nostro accademico, e precettore di matematica del Serenissimo Delfino...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 94, c. 171r-v<br/>
</td>","Blondel, François, 1617-1686,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Cassini Giovanni Domenico a Viviani Vincenzo,11/11/1677,Parigi,Firenze,Viviani Vincenzo,1677
Montanari Geminiano,"Incipit: ""La ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 95, c. 172r-173v<br/>
</td>","Nicolaus V, papa, 1397-1455,(possessore.)Bartolo da Sassoferrato, 1314-1357,(citato.)Cassini, Giovanni Domenico, 1625-1712,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Montanari Geminiano a Viviani Vincenzo,14/12/1677,Bologna,Firenze,Viviani Vincenzo,1677
Pollini Girolamo,"Incipit: ""Non voglio mancare al'obbligho che tengo con Vostra Signoria di non sadisfare...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 96, c. 174r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Descartes, René, 1596-1650,(citato.)Landini, Francesco, sec. XVII,(citato.)Pecchio, Cristoforo, sec. XVII,(citato.)Centurione, Anselmo, sec. XVII,(citato.)Marucelli, Giovan Filippo, 1628-1680,(citato.)",Notizie di libri,Pollini Girolamo a Viviani Vincenzo,22/12/1677,Siena,Firenze,Viviani Vincenzo,1677
Redi Francesco,"Incipit: ""Ricevo la sua ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 97, c. 175r-176v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)",Argomenti privati,Redi Francesco a Viviani Vincenzo,9/02/1678,Pisa,Firenze,Viviani Vincenzo,1678
Gondi Carlo Antonio,"Incipit: ""E' tanto superiore ad ogni espressione la stima che si deve al di lei infinito merito...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 98, c. 177r-178r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Chapelain, Jean, 1595-1674,(citato.)Frenicle de Bessy, Bernard, ca. 1605-1675,(citato.)Bout, Jacques, sec. XVII,(citato.)Roberval, Gilles Personne de, 1602-1675,(citato.)",Notizie di libri,Gondi Carlo Antonio a Viviani Vincenzo,18/02/1678,Parigi,Firenze,Viviani Vincenzo,1678
Cassini Giovanni Domenico,"Incipit: ""Il libro della risoluzione de' Problemi inviato da Vostra Signoria è stato ricevuto da questa Accademia...""AutografoNel poscritto a c. 179v si parla di una macchia solare e se ne fa un piccolo disegno. Indirizzo a c. 180v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 99, c. 179r-180v<br/>
</td>","Blondel, François, 1617-1686,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Cassini Giovanni Domenico a Viviani Vincenzo,25/02/1678,Parigi,Firenze,Viviani Vincenzo,1678
Carcavy Pierre (de),"Incipit: ""L'estime tres particulaire que j'ay toujours faitte de feu M.r Galilei ...""
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 100, c. 181r<br/>
</td>","Torricelli, Evangelista, 1608-1647,(citato.)Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Carcavy Pierre (de) a Viviani Vincenzo,27/02/1678,Parigi,Firenze,Viviani Vincenzo,1678
Cassini Giovanni Domenico,"Incipit: ""In occasione di ricapitar l'inclusa del signor Carcavi...""AutografoA c. 183r nota di mano del Viviani. Indirizzo a c. 183v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 101, c. 182r-183v<br/>
</td>","Carcavy, Pierre de, ca. 1600-1684,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Astronomia,Cassini Giovanni Domenico a Viviani Vincenzo,4/03/1678,Parigi,Firenze,Viviani Vincenzo,1678
Boulliau Ismael,"Incipit: ""Nisi tua, Vir Illustrissime, mihi nota esset aequanimitas, animique candor perspectus...""AutografoAllegata alle cc.15r-15v copia di ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 102, c. 184r-185v<br/>
</td>","Hudde, Johannes, 1628-1704,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)Angeli, Stefano degli, 1623-1697,(citato.)Bardi, Carlo dei, sec. XVII,(citato.)Cavina, Pietro Maria, ca. 1637-ca. 1690,(citato.)Galilei, Galileo, 1564-1642,(citato.)Golius, Jacobus, 1596-1667,(citato.)Gondi, Carlo Antonio, sec. XVII,(citato.)Hevelius, Johannes, 1611-1687,(citato.)Magliabechi, Antonio, 1633-1714,(citato.)Medici, Leopoldo de', 1617-1675,(citato.)Rinaldini, Carlo, 1615-1698,(citato.)Euclides, sec. III a.C.,(citato.)Commandino, Federico, 1509-1575,(citato.)Wallis, John, 1616-1703,(citato.)Diodati, Elia, 1576-1661,(citato.)Mydorge, Claude, 1585-1647,(citato.)Comiers, Claude, m. 1693,(citato.)Bardi, Marcello dei, sec. XVII,(citato.)Borelli, Giovanni Alfonso, 1608-1679,(citato.)Apollonius Pergaeus, 262-190 a.C.,(citato.)Bigot, Émery, sec. XVII,(citato.)",Notizie di libri,Boulliau Ismael a Viviani Vincenzo,16/03/1678,Parigi,Firenze,Viviani Vincenzo,1678
Lorenzini Lorenzo,"Incipit: ""Averebbe Vostra Signoria occasione di correggermi quasi o mal conoscesse la sua gentilezza...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 103, c. 186r-v<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Ginori, Filippo, sec. XVII,(citato.)Albizzi, Luca degli, sec. XVII-XVIII,(citato.)",Argomenti privati,Lorenzini Lorenzo a Viviani Vincenzo,18/03/1678,Pisa,Firenze,Viviani Vincenzo,1678
Del Papa Giuseppe,"Incipit: ""Perché nel ritorno che farà costà il Serenissimo signor Principe Francesco Maria...""Autografo
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 104, c. 187r<br/>
</td>","Medici, Francesco Maria de', 1660-1711,(citato.)Galilei, Galileo, 1564-1642,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Astronomia,Del Papa Giuseppe a Viviani Vincenzo,11/04/1678,Pisa,Firenze,Viviani Vincenzo,1678
Magalotti Lorenzo,"Incipit: ""Non perché abbia lasciato Vostra Signoria in questa sua ultima ","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 105, c. 188r-189r<br/>
</td>","Viviani, Vincenzo, 1622-1703,(destinatario.)Del Teglia, Matteo, sec. XVII,(citato.)Euclides, sec. III a.C.,(citato.)Guadagni, Vieri, sec. XVII,(citato.)Kochanski, Adam Adamandy, 1631-1700,(citato.)Galilei, Galileo, 1564-1642,(citato.)",Notizie di libri,Magalotti Lorenzo a Viviani Vincenzo,1/05/1678,Vienna,Firenze,Viviani Vincenzo,1678
Monforte Antonio (de),"Incipit: ""Spero fra breve poter godere e ammirare l'operetta di Vostra Signoria Illustrissima...""AutografoIndirizzo a c. 191v
","<td class=""fieldValue""><img border=""0"" src=""https://opac.museogalileo.it/imss//img/freccia7xx.gif""/><a href=""javascript:goColombo('https://opac.museogalileo.it/imss/', '26586')"">Gal. 256  </a>  doc. 106, c. 190r-191v<br/>
</td>","Huygens, Christiaan, 1629-1695,(citato.)Viviani, Vincenzo, 1622-1703,(destinatario.)",Notizie di libri,Monforte Antonio (de) a Viviani Vincenzo,17/05/1678,Napoli,Firenze,Viviani Vincenzo,1678
